avg_c_total_tx_mbps,12.544967520639146
avg_c_total_rx_mbps,0.44600196271637815
avg_c_total_mbps,12.990969483355526
avg_c_total_tx_mbps2,nan
avg_c_total_rx_mbps2,nan
avg_c_total_mbps2,nan
avg_s_total_tx_mbps,0.5834227596795728
avg_s_total_rx_mbps,13.977140473965289
avg_s_total_mbps,14.560563233644856
avg_s_total_tx_mbps2,nan
avg_s_total_rx_mbps2,nan
avg_s_total_mbps2,nan
std_c_total_tx_mbps,5.207165567448788
std_c_total_rx_mbps,0.13247847742113994
std_c_total_mbps,5.337676171568725
std_c_total_tx_mbps2,nan
std_c_total_rx_mbps2,nan
std_c_total_mbps2,nan
std_s_total_tx_mbps,0.15409087195918095
std_s_total_rx_mbps,5.343809360318516
std_s_total_mbps,5.496590355643319
std_s_total_tx_mbps2,nan
std_s_total_rx_mbps2,nan
std_s_total_mbps2,nan
